id,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,now_timegap,label
55,-345.65503,101.69858,-2.4623451,23.275219,2.1713293,2.871752,2.9605474,4.5038967,-4.655571,-1.903435,-2.3362257,6.664566,-7.5474973,169,142,186.6,10_11_20:20:05,5.7,1
56,-344.30078,112.14432,0.6408699,16.418133,-3.0817676,5.4437437,9.060356,8.76518,-5.673583,0.6632582,-2.4818556,10.17093,-0.8190898,172,144,182.5,10_11_20:20:05,5.8,1
57,-332.65536,122.84604,-1.8638098,11.359313,3.6887221,5.595882,-0.15548393,8.829595,-2.2174728,2.5170999,0.39179045,4.2337966,-5.4021263,175,147,188.3,10_11_20:20:05,5.9,1
58,-230.55261,110.963264,-21.115381,6.782954,7.1296844,7.9244647,7.7718587,15.116394,0.35826463,-0.03318453,-10.462376,0.23227447,-5.852106,178,149,131.5,10_11_20:20:05,6,1
59,-338.1324,115.33272,-2.961533,14.993984,13.397348,7.3998556,8.502562,9.135126,-9.146694,-0.7097089,-2.6421568,-1.6174407,-8.103407,4,3,39.4,10_11_20:20:38,0.1,0
60,-338.5569,116.20772,-0.07591358,17.258493,13.399296,0.058873877,1.1703447,5.752202,-6.509959,1.9054859,-4.0857344,0.07654458,-8.181232,7,5,28.5,10_11_20:20:38,0.2,0
61,-337.18488,120.04851,2.2995534,20.392899,14.758144,1.3166237,0.8292606,3.9229095,-7.8152037,0.18946433,-0.974133,-1.1497269,-7.4778967,9,7,24.8,10_11_20:20:38,0.3,0
62,-337.0162,119.063446,2.387001,16.874458,14.110541,7.015289,3.211595,4.741604,-6.778409,-2.1451974,0.37842458,7.6133904,-2.0439787,13,9,36.5,10_11_20:20:38,0.4,0
63,-330.71066,119.76544,0.65776795,9.0111065,3.800013,3.0538833,3.4860077,3.3292375,-4.7757716,-1.6576765,-3.437735,-2.3083577,-7.604018,16,11,18,10_11_20:20:38,0.5,0
64,-332.35635,119.28021,0.7030256,10.381891,4.945893,-0.37205976,-2.506795,2.5742,-5.347673,-1.9014429,-4.4966116,-0.3515264,-3.9684074,18,13,12,10_11_20:20:38,0.6,0
65,-342.25125,116.2377,3.6108286,14.943001,5.6419687,-5.73728,-2.5484219,5.650248,-2.051845,6.78112,6.3364573,7.9117317,-5.4370403,21,15,26.2,10_11_20:20:38,0.7,0
66,-335.91473,119.88937,3.980302,12.788643,5.1606445,2.0218496,-3.1724644,6.0509243,1.5051479,4.2807016,-1.2835342,1.664077,-3.5565171,25,17,23.3,10_11_20:20:38,0.8,0
67,-338.4984,114.07875,-5.072239,10.47506,6.125062,4.9552517,5.293425,6.424944,1.8215935,2.6120796,-3.610074,0.28129017,-4.494107,27,19,31.8,10_11_20:20:38,0.9,0
68,-337.8656,118.14282,2.891609,16.569778,14.63306,3.5716445,1.1630944,4.220555,-4.1942825,-0.1302992,-2.4817705,6.5707026,-0.5769747,30,21,44.3,10_11_20:20:38,1,0
69,-333.5972,122.211,-1.0087152,11.981549,4.831701,-0.15941545,3.448978,12.1932335,-0.37074232,3.9237983,-2.9868546,-0.59362096,-4.556845,34,23,17.5,10_11_20:20:38,1.1,0
70,-334.76202,119.38549,-4.319996,12.342515,8.250042,1.6669774,6.0980797,3.7956498,-6.285372,0.7664157,-4.6286535,1.9909092,-0.22839159,36,25,31.8,10_11_20:20:38,1.2,0
71,-333.5223,117.58621,-3.8074067,12.674574,9.315385,0.5854957,0.8130819,5.3531113,-4.5285864,0.07560247,-2.6973915,4.35958,-4.6677074,40,27,30,10_11_20:20:38,1.3,0
72,-328.25183,124.62816,7.3341637,14.305134,5.266484,-3.6344411,-2.617695,4.502299,-1.6186721,3.4229655,-1.6788529,4.3622007,-1.9837387,42,29,29.7,10_11_20:20:38,1.4,0
73,-334.465,120.21589,4.20094,16.705917,6.7021036,-0.1810027,2.3363698,6.458347,-5.0475426,-0.47271854,-0.33411252,7.7337265,1.4765216,46,31,32.6,10_11_20:20:38,1.5,0
74,-334.53442,123.456245,4.911723,11.623564,8.548586,-4.791279,-0.8970383,10.765661,-2.9200485,0.91947806,-2.500716,1.2291249,-4.917361,48,33,59.2,10_11_20:20:38,1.6,0
75,-335.7777,118.250885,1.2615379,8.689102,5.1791945,3.2755547,4.125658,3.7619665,-3.7716818,7.2404437,1.6516943,5.232387,-1.1528819,51,35,40.1,10_11_20:20:38,1.7,0
76,-337.49734,115.2964,-3.0909486,11.363234,8.74761,3.9548354,6.0142794,6.6902533,-5.453643,4.3910627,2.341219,1.3394787,-5.72268,55,37,65.4,10_11_20:20:38,1.8,0
77,-336.60876,116.5159,-2.9737117,6.1865425,4.451568,-2.9876714,-0.59176314,5.3495913,-2.563609,1.140356,-3.0732088,4.475281,1.2507315,57,39,43.5,10_11_20:20:38,1.9,0
78,-334.21088,117.48291,-2.6559315,8.788965,9.501406,0.37280273,3.6604533,4.95273,-5.96419,0.21460724,-4.754105,2.0609329,-6.242627,60,41,43.5,10_11_20:20:38,2,0
79,-334.02435,119.698364,0.9326459,12.80328,11.025108,2.704455,0.05945015,8.899047,-4.0947733,0.6384961,2.9269373,5.2643013,-5.833791,64,43,58.4,10_11_20:20:38,2.1,0
80,-336.5698,120.3422,1.6463379,13.138373,5.642536,3.0348864,3.9943829,10.411518,0.4661949,2.4833267,-1.2778869,2.7669444,-4.9366407,66,45,31.8,10_11_20:20:38,2.2,0
81,-335.98135,120.69699,5.4482574,17.095934,7.341173,-2.3679967,-2.2981648,5.4764705,-3.687765,0.05933763,-3.4619505,6.526326,-7.493733,69,47,25.8,10_11_20:20:38,2.3,0
82,-336.56204,116.15611,0.11390978,10.958847,5.4784207,0.49126893,2.0411754,9.567471,-0.8087098,3.760042,4.5122766,0.77317035,-2.4326162,72,49,20.8,10_11_20:20:38,2.4,0
83,-335.29288,112.35393,-2.729261,15.42857,12.382128,6.9906206,1.8988433,4.049974,-4.645158,3.3309836,2.2261183,0.70977557,-3.110299,75,51,29.7,10_11_20:20:38,2.5,0
84,-337.48328,118.968155,2.9351177,13.6828375,7.882245,2.4944224,3.5258365,9.425517,-6.003928,0.70180064,-5.228255,-0.6410404,-5.2949953,78,53,41.2,10_11_20:20:38,2.6,0
85,-336.1105,116.22387,-5.1943455,10.761969,9.149295,3.7183852,1.0757813,3.5010333,-2.393184,-0.14369874,-3.255076,3.5673444,-1.5537736,81,55,30.9,10_11_20:20:38,2.7,0
86,-339.86273,115.170006,3.564695,19.235807,10.136016,1.8483707,3.979949,5.9615183,-4.704963,-0.44204593,-3.2854505,1.1366479,-5.143911,84,57,20.8,10_11_20:20:38,2.8,0
87,-335.1951,117.86145,0.166705,10.507873,7.065259,-1.2102517,-0.65531516,0.9331057,-5.182558,1.3390667,-0.3134923,2.0676951,-5.0777607,87,59,35.3,10_11_20:20:38,2.9,0
88,-338.13507,114.92697,2.8859646,13.743677,4.829041,-0.36545143,1.1023742,10.374235,-4.6943808,-1.4065657,-0.6582433,-1.6331636,-9.312322,90,61,38,10_11_20:20:38,3,0
89,-330.27487,121.594574,0.96052533,11.7950115,4.3528733,-2.398518,1.9395592,7.240368,-7.4842753,-4.34259,-3.4725566,2.8847127,-6.3045177,93,63,36,10_11_20:20:38,3.1,0
90,-336.67685,120.60204,2.896221,9.446449,4.64674,2.4481943,1.223243,6.452564,-4.272956,-0.8490732,-3.69108,3.5797563,-1.617253,96,65,26.2,10_11_20:20:38,3.2,0
91,-338.56387,115.347374,-0.5378796,13.022736,10.493353,2.5185165,-3.0120358,5.294893,-5.52813,-0.15059066,0.05759543,2.4654393,0.20097151,99,67,27.5,10_11_20:20:38,3.3,0
92,-335.69904,118.14282,-1.448704,14.978159,12.311951,6.0782843,6.373022,3.9125001,-3.3583183,1.018559,1.2195857,1.0551717,-6.9130764,102,69,64.4,10_11_20:20:38,3.4,0
93,-335.13223,119.96866,2.8117354,13.018688,1.6394691,-1.8319846,-2.2966638,0.5720896,-8.481697,-2.793476,0.97256607,6.699032,-7.9764156,105,71,27.2,10_11_20:20:38,3.5,0
94,-335.57724,117.02339,-2.2855146,9.502378,7.70182,4.778318,1.2007908,4.298408,-3.6926937,4.326749,-0.99354815,0.98028004,-3.8430243,108,73,32.6,10_11_20:20:38,3.6,0
95,-332.4823,120.82729,2.9620616,12.836493,7.5079207,-0.7662195,0.59573877,3.4450204,-6.567528,-0.5079963,-3.7350514,0.31816262,-7.9616013,111,75,44.5,10_11_20:20:38,3.7,0
96,-333.60916,119.754234,3.1652846,9.496036,4.611941,-1.3994377,-1.287937,4.9204965,-0.085617214,0.98007464,-1.4642551,1.3271744,-5.05765,114,77,49.2,10_11_20:20:38,3.8,0
97,-334.1873,120.4354,-5.0534277,13.228455,9.831382,0.0050709248,1.6543195,9.322516,-0.7821858,0.5649227,-3.8754582,-0.9545136,-4.2668476,117,79,33.4,10_11_20:20:38,3.9,0
98,-333.92725,117.82535,2.6991618,13.975914,6.946233,-4.20669,-1.2969444,4.123917,-7.8876696,-2.760871,-5.075859,0.03178686,-9.258825,120,81,60.8,10_11_20:20:38,4,0
99,-338.18335,114.4809,2.1143088,10.181995,5.082675,-0.34317914,2.4910245,6.015836,-9.408646,-1.218,1.0854855,4.2721715,-5.23094,123,83,64.8,10_11_20:20:38,4.1,0
100,-331.96985,119.59512,0.31371152,10.387301,7.565135,0.8710184,3.2437215,3.9156141,-3.6341152,1.1951674,-3.1746469,1.4036902,-1.9462693,126,85,51.8,10_11_20:20:38,4.2,0
101,-337.66504,118.719025,2.3873158,16.433243,7.34723,-2.0927763,-1.4651499,4.4960394,-3.065853,1.7327259,-1.4150873,4.8924294,-0.11873138,129,87,37.3,10_11_20:20:38,4.3,0
102,-334.98074,119.50215,4.5248814,13.426152,7.316289,3.3757992,2.0307903,9.143412,-0.008972555,1.6568234,-2.333032,2.5256228,-0.9278501,132,89,28.8,10_11_20:20:38,4.4,0
103,-335.6004,123.84712,4.2355914,15.376366,3.2976623,-0.32285365,3.3810806,3.335807,-6.958354,-1.13977,-1.3296504,7.0294995,-3.3338852,135,91,15.3,10_11_20:20:38,4.5,0
104,-339.89877,115.26952,-0.461071,13.70306,6.983734,-2.7467008,-2.8236253,2.357775,-7.082711,-0.63048744,-5.574915,2.4764583,-1.8300824,138,93,33.4,10_11_20:20:38,4.6,0
105,-327.21237,120.20425,-0.7001778,11.764475,5.080275,4.6008787,4.4726663,8.672994,-0.6891229,-0.5152103,-5.916778,-2.740673,-5.6128044,141,95,61.4,10_11_20:20:38,4.7,0
106,-328.8896,120.51613,2.4914658,14.690824,4.4771214,0.72734964,3.1744366,10.110132,-2.2346582,1.5261161,-0.5649774,7.951,-2.2724237,144,97,31.8,10_11_20:20:38,4.8,0
107,-337.6467,120.47749,4.9495745,10.864532,9.331029,2.6702943,-1.4536594,11.181026,-0.6410885,1.4633499,-4.426486,-2.1510425,-1.4587305,147,99,17.5,10_11_20:20:38,4.9,0
108,-338.0301,112.650635,-3.8481936,6.7336416,5.1751423,3.969217,6.759895,8.610394,-1.1494472,4.7604027,3.152579,8.065517,-1.1952832,150,101,9.5,10_11_20:20:38,5,0
109,-336.5601,119.26845,3.779172,14.157608,8.150017,4.181506,1.1290327,-0.68463427,-6.991421,2.309752,2.3172288,3.0791254,-5.581952,153,103,35,10_11_20:20:38,5.1,0
110,-332.52618,117.50632,2.0719326,15.240289,11.163487,0.9694461,2.7897334,7.218619,-7.8397884,-1.6470046,-3.2064319,-0.2658154,-9.213997,156,105,41,10_11_20:20:38,5.2,0
111,-334.07877,123.16054,0.35572347,6.8414383,7.3677044,1.402352,1.7730395,5.4364796,-2.5531769,0.59576523,-4.320695,1.0828052,-3.698177,159,107,21.7,10_11_20:20:38,5.3,0
112,-336.9891,121.16138,0.038514033,9.113569,3.9702065,4.5046363,-3.1513505,6.0341806,-0.2868197,4.5250483,1.3618107,4.457568,-4.291653,162,109,57.9,10_11_20:20:38,5.4,1
113,-336.50314,113.5871,-2.3097425,8.652826,7.981859,7.442861,6.4367247,5.6284027,-5.253764,1.2575445,2.7846365,5.0985003,2.2505317,165,111,39.4,10_11_20:20:38,5.5,1
114,-251.85786,63.692226,-6.5092688,28.46795,-12.509657,22.62093,11.213366,-4.419098,-0.2855881,3.9401684,-4.1060414,8.82984,-6.314994,168,113,157.2,10_11_20:20:38,5.6,1
115,-308.16205,95.08967,-1.423865,24.866905,0.14665377,3.8859246,5.0253544,3.816576,-4.4662027,1.3527329,2.214297,8.890561,-7.957991,171,115,151.4,10_11_20:20:38,5.7,1
116,-320.463,115.36444,-6.307834,12.131947,3.9540584,-0.15135264,2.4891965,2.4992967,-4.5266685,-0.7579614,-5.6981215,2.743153,-5.1608,174,118,209.8,10_11_20:20:38,5.8,1
117,-466.7416,117.45866,7.043018,18.156765,18.29967,0.23176926,2.0053358,6.062889,-2.1910038,1.7041214,6.8656635,1.4380493,-1.8444653,1,1,15.9,10_11_20:21:10,0,0
118,-469.3091,117.55316,1.7017262,15.256565,6.5974865,-1.1927722,-1.0851092,2.901031,-3.750598,-2.3125067,-4.461033,-0.9849,-5.0279694,3,3,46.1,10_11_20:21:10,0.1,0
119,-465.6136,120.61952,2.5576024,11.823875,5.8102207,2.8261125,4.9774027,9.404572,-1.1041958,1.6584687,-0.72248375,2.2187362,-5.5223694,6,6,25.5,10_11_20:21:10,0.2,0
120,-468.3836,120.51397,6.370202,12.982683,3.6697786,-1.3348702,-0.083869934,8.530319,-3.4092999,-3.1635833,-4.4171734,-2.6668649,-5.3740864,9,8,34.2,10_11_20:21:10,0.3,0
121,-466.77902,117.48869,1.3544353,12.925447,4.797445,-2.2573314,2.6964605,3.649665,-9.838478,1.1315928,5.702098,6.1893144,-4.3441434,12,11,59.3,10_11_20:21:10,0.4,0
122,-461.50378,119.25961,-1.610818,11.360186,10.330048,4.7627053,3.9561028,9.182133,-2.8318343,-1.0122205,-5.180531,-5.6422186,-6.8637743,15,13,42.7,10_11_20:21:10,0.5,0
123,-468.89432,117.491745,-0.5002272,15.066363,13.166158,3.0251646,4.6863728,4.3183527,-8.236697,-5.1576924,-3.5101204,4.601938,-5.116501,18,16,42.3,10_11_20:21:10,0.6,0
124,-467.04828,120.569824,0.8267544,14.257969,9.10574,0.803107,1.2067695,8.698346,-1.2868505,3.2783642,-3.2468052,2.0015779,-4.2288,21,18,18,10_11_20:21:10,0.7,0
125,-465.42264,119.25629,4.7695637,17.687723,8.633247,6.2267056,1.9587562,1.827197,-5.167531,1.8615422,0.032384574,3.251439,-3.40444,24,21,19.5,10_11_20:21:10,0.8,0
126,-466.07468,118.83284,2.883139,12.978058,3.8325078,0.12174799,4.2311363,4.4416122,-10.825876,0.6557343,0.67811537,6.3836565,-0.9960916,27,23,34.5,10_11_20:21:10,0.9,0
127,-465.93054,123.479004,1.3690023,11.438974,7.315199,0.5689131,-3.2146335,1.9383755,0.6129185,1.4211423,-1.858494,3.0450945,-3.7482266,30,26,19.5,10_11_20:21:10,1,0
128,-467.02188,120.508835,-1.5174923,9.31627,8.940298,0.96909076,1.5582372,7.0203567,-3.2456923,5.421459,-3.4090714,4.3931775,-1.3905189,33,28,27.5,10_11_20:21:10,1.1,0
129,-464.45395,116.941574,0.07933584,10.293228,7.201427,0.58683956,4.9434013,7.8095975,-2.9449148,1.1334062,-5.3563185,-1.340359,-3.5602586,36,31,36.5,10_11_20:21:10,1.2,0
130,-471.09702,117.84419,2.8775084,13.848881,11.078619,1.8086402,-0.90076333,6.9640875,-8.988678,-0.17139447,1.9607172,2.0266774,-3.689709,39,33,24.8,10_11_20:21:10,1.3,0
131,-461.22678,116.850006,-3.2441068,12.481676,8.409458,4.2463956,2.3165712,9.315823,0.7171712,-1.4020737,-3.161316,4.407997,-3.959154,42,36,62,10_11_20:21:10,1.4,0
