id,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,label,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,now_timegap
5886,78,58,48.6,05_23_04:39:44,0,-468.85858,101.272064,-16.378971,38.892845,19.141207,5.546276,-3.5554233,6.074711,-5.778987,4.2191215,-1.7533698,-5.067517,-9.113757,2.6
5887,81,61,68.4,05_23_04:39:44,0,-457.91418,90.22443,-18.00631,40.02681,21.940416,4.041173,2.9388275,1.9171101,0.5697292,6.3675127,-1.9864303,-2.3814385,-3.9674563,2.7
5888,84,63,92.6,05_23_04:39:44,0,-469.2336,99.056076,-33.57359,39.689545,15.066789,4.7341185,9.888154,0.24432813,-3.1920938,9.00794,-1.0848441,4.928237,-4.531182,2.8
5889,87,66,55.1,05_23_04:39:44,0,-475.10187,97.87443,-26.50634,46.236607,28.678217,9.897122,2.8927886,-6.3213334,-3.692516,6.4163446,-1.1724046,-0.32572854,-2.772223,2.9
5890,90,68,107.3,05_23_04:39:44,0,-469.45,103.62413,-25.10909,36.96611,22.204796,5.30665,5.0989056,-2.998346,-2.7400982,9.370613,2.7626874,-1.6672037,-5.2941856,3
5891,93,71,32.6,05_23_04:39:44,0,-485.25125,106.22908,-20.336155,40.57856,19.620243,-0.81670654,-0.6519145,1.4020027,-7.452168,9.858986,12.54904,5.9951696,-11.767084,3.1
5892,96,73,78.2,05_23_04:39:44,0,-474.83377,99.419945,-24.11044,31.944248,26.349865,6.442803,4.18587,5.7237473,-4.0961437,8.156344,3.2490482,9.634081,-6.999013,3.2
5893,99,76,79.9,05_23_04:39:44,0,-497.1811,105.05226,-27.712597,39.884018,22.96239,2.487431,5.4364786,7.514375,-8.042773,2.9789824,7.4330893,10.571913,-10.135868,3.3
5894,102,78,105.2,05_23_04:39:44,0,-493.8396,101.85611,-26.52613,37.289185,16.151382,2.2959383,6.3128,11.02293,-4.25612,-5.27283,7.176524,15.212895,-8.808777,3.4
5895,105,81,60.8,05_23_04:39:44,0,-492.97177,106.05771,-18.345047,30.57828,18.299744,4.3557653,-0.8919411,-1.0723548,0.37265205,3.603272,4.0019,4.61297,-11.502722,3.5
5896,108,83,72.8,05_23_04:39:44,0,-504.3754,100.79088,-18.021942,30.562214,8.122615,7.5444765,0.98328274,-5.3714366,-0.63711643,4.8277626,7.167002,7.617281,-6.6993833,3.6
5897,111,86,51.1,05_23_04:39:44,0,-512.5368,107.29113,-20.856762,30.866516,18.818733,6.745019,-0.9484806,2.083668,-4.075558,0.59514785,2.890839,-1.9867868,-9.516268,3.7
5898,114,88,72.7,05_23_04:39:44,0,-486.71225,92.58919,-16.754736,28.400476,17.015882,1.9112592,-0.5301635,6.4923654,1.5194383,-0.8157289,2.3856778,-2.8387036,-9.580889,3.8
5899,117,91,36.8,05_23_04:39:44,0,-501.95236,95.28616,-27.038137,27.799973,8.983951,6.7201777,6.829522,0.32428053,-0.113999605,1.1862621,-3.4065363,4.4029007,-6.512341,3.9
5900,120,93,58.4,05_23_04:39:44,0,-512.8467,104.04036,-17.932579,28.733952,14.142462,5.677908,2.4148579,9.506531,3.9104733,1.3852882,-3.0528507,-5.1518497,-2.5825171,4
5901,123,96,78,05_23_04:39:44,0,-498.64328,108.83519,-27.826881,24.05938,12.702969,3.4945598,2.9663715,2.077999,-4.9156733,-0.4030074,3.1265912,7.252558,-6.1728983,4.1
5902,126,98,53.9,05_23_04:39:44,0,-502.24158,86.737274,-18.778208,29.401005,15.982176,8.403363,-4.296952,-0.08627105,3.616763,-3.9727573,-11.262079,-0.7815415,-2.5373216,4.2
5903,129,101,89.2,05_23_04:39:44,0,-487.4185,88.12892,-15.974352,26.69918,6.1875777,-1.6859059,0.21097636,8.069874,2.312421,-6.4696283,-12.094671,7.1946974,2.5797944,4.3
5904,132,103,46.7,05_23_04:39:44,0,-501.0051,106.21265,-20.771671,37.43069,11.022058,0.0565674,3.1791441,2.8825173,1.4080198,-6.359766,-12.619915,2.2568698,5.430293,4.4
5905,135,106,71.3,05_23_04:39:44,0,-509.84885,108.12537,-28.668762,32.51628,13.774523,-1.2025975,-4.8102818,10.056742,2.7529652,-9.455384,-10.5256405,-1.4134425,-2.713218,4.5
5906,138,108,22.1,05_23_04:39:44,0,-488.56116,106.94041,-25.664093,32.980793,14.051247,2.5056963,-1.8002212,6.178091,-1.8404293,-6.1094656,-4.670891,-3.4627953,-3.348295,4.6
5907,141,111,60.5,05_23_04:39:44,0,-488.85938,108.35005,-28.9944,28.51365,9.214876,2.3784938,3.3624225,12.959563,4.8213377,-8.515941,-9.9084425,-0.8940187,-2.8063657,4.7
5908,144,113,106.5,05_23_04:39:44,0,-483.1274,97.097565,-26.865429,38.79045,8.618408,-4.0750303,-13.432929,11.396701,3.316539,-13.397638,-10.54119,6.894578,5.1248713,4.8
5909,147,116,96.7,05_23_04:39:44,0,-469.2618,88.738815,-25.052074,30.074974,17.634914,-0.3745058,0.07107371,9.810648,-2.189399,-11.813398,-16.695635,2.1540518,2.427931,4.9
5910,150,118,86.9,05_23_04:39:44,0,-492.441,104.34843,-25.659744,31.6418,16.574171,-0.257232,-7.644561,4.5871096,4.717202,-8.685059,-10.359293,4.394357,-0.1988892,5
5911,153,121,72.5,05_23_04:39:44,0,-481.31616,98.49249,-34.821312,35.608246,15.740049,-11.764131,-10.173401,12.629421,-0.6112645,-9.742146,-6.699991,8.011887,-1.6580799,5.1
5912,156,123,25.8,05_23_04:39:44,0,-495.06387,96.502304,-24.53463,35.434853,18.171976,7.0256667,3.188393,9.953669,7.2211046,-4.0122957,-11.398427,4.3483143,1.683764,5.2
5913,159,126,78.9,05_23_04:39:44,0,-488.38013,103.754196,-31.131147,31.450457,12.21207,-0.7632132,0.8973036,15.081996,3.4009075,-5.5223045,-5.079321,4.526777,-2.8255022,5.3
5914,162,128,216.9,05_23_04:39:44,0,-490.16025,94.622444,-17.631767,28.074528,7.9152074,3.8851178,-3.91553,10.006372,11.032324,-3.001905,-4.6222878,10.147445,-10.461102,5.4
5915,165,131,200.5,05_23_04:39:44,1,-452.47107,76.92285,-17.235954,40.1633,-1.1162472,9.337448,1.7282186,4.76283,-7.7936954,-5.551237,-5.587294,0.53134346,-6.503853,5.5
5916,168,133,122.4,05_23_04:39:44,1,-481.60022,100.13728,-22.380287,38.569904,7.129482,-2.760622,0.9565328,11.359566,1.1279473,-4.0821266,-10.751955,4.8282747,2.1981318,5.6
5917,171,136,410.2,05_23_04:39:44,1,-479.1396,106.36075,-13.546524,33.423702,14.364701,0.58939505,5.48518,11.001827,3.0286384,-5.29134,-5.2202625,1.5323168,-7.6687655,5.7
5918,174,138,331.2,05_23_04:39:44,1,-482.6226,101.72902,-31.335903,31.762802,20.255543,-1.4065535,-7.5274835,15.282864,2.5210106,-10.600826,-6.178304,9.560331,-0.08082771,5.8
5919,177,141,307.4,05_23_04:39:44,1,-255.93095,129.3111,-10.956968,8.9447775,-2.743596,3.0238867,-14.652195,9.654949,3.0116901,9.809952,-2.658853,-2.3755403,-13.4286175,5.9
5920,3,3,95.8,05_23_04:40:51,0,-536.3032,96.004875,-36.293648,31.977127,25.383638,0.098707795,-1.8354808,6.3424582,9.116323,-0.8083948,-1.3637654,6.6483393,-4.6201363,0.1
5921,6,6,64.4,05_23_04:40:51,0,-539.7715,97.2516,-35.98681,32.607403,18.541489,4.6862597,-2.5078313,9.065233,11.955764,2.2220922,-10.936426,1.378518,3.2248178,0.2
5922,9,8,58.4,05_23_04:40:51,0,-531.5312,97.14482,-29.69859,32.295334,12.556345,-3.0642219,-4.103418,8.928148,3.3741035,-4.7561812,-5.2176847,7.1616535,1.6293478,0.3
5923,12,11,56.7,05_23_04:40:51,0,-520.4926,79.56218,-18.430609,21.792915,21.243692,-3.2786236,-5.789045,4.540856,4.841672,2.0562716,-5.095209,2.8809433,4.959502,0.4
5924,15,13,69.7,05_23_04:40:51,0,-537.86676,102.605484,-16.07528,18.060118,9.501149,2.9380176,-8.0293045,3.5616746,6.326338,2.0909965,-5.203724,-0.16642238,-5.2220783,0.5
5925,18,16,43.5,05_23_04:40:51,0,-536.6225,95.00719,-14.140184,24.676632,11.282772,-1.8548803,-6.963742,9.964757,1.0040766,0.56616473,-4.988607,5.4811096,-1.2267287,0.6
5926,21,18,37,05_23_04:40:51,0,-541.5715,103.12092,-25.393112,25.661432,14.0723095,2.3187623,-5.4452963,4.595026,4.3935604,-0.7870798,-4.0521884,2.8216717,5.028396,0.7
5927,24,21,119.9,05_23_04:40:51,0,-538.96643,101.892426,-29.636482,28.901638,10.609459,0.039685786,-0.22969341,10.132212,9.368974,5.226184,-6.8619146,1.912538,4.144928,0.8
5928,27,23,32.6,05_23_04:40:51,0,-521.2486,79.80268,-10.110021,23.241077,7.7031937,2.7957332,2.8762007,8.826265,7.4499965,4.798028,-8.28948,5.757679,-1.780901,0.9
5929,30,26,120.2,05_23_04:40:51,0,-536.3887,103.97098,-30.630604,26.84769,11.126549,1.9947741,-0.21190405,9.4439125,7.0047607,5.669832,-2.7714047,9.842204,2.5517786,1
5930,33,28,53.9,05_23_04:40:51,0,-537.4935,102.370224,-31.231682,27.292952,17.941782,9.639939,-5.6226883,11.45676,9.58818,-1.8311319,-1.5032552,8.550241,3.4156227,1.1
5931,36,31,95.5,05_23_04:40:51,0,-545.0687,103.54942,-21.520752,30.86309,15.549944,2.5611446,4.0278873,14.026876,5.236212,-2.3747444,-9.3534775,-0.6509774,-2.958248,1.2
5932,39,33,51.1,05_23_04:40:51,0,-536.6938,102.95502,-20.51661,17.74424,13.377497,1.812594,-1.808303,11.208991,0.111713916,1.3437879,-3.5512292,7.279705,-0.7135738,1.3
5933,42,36,43.3,05_23_04:40:51,0,-546.88556,103.36458,-17.523642,26.814972,14.859251,-0.7796772,-5.204793,8.903929,3.4382906,-3.2682729,-7.580456,3.2560668,4.5045147,1.4
5934,45,38,109.6,05_23_04:40:51,0,-514.4888,84.19467,-16.930943,18.01196,19.08392,-0.86747015,-3.1505308,11.258062,4.7515497,-6.022543,-9.877164,2.3251376,-3.2935815,1.5
5935,48,41,41.2,05_23_04:40:51,0,-545.5859,99.99601,-24.036568,22.765226,16.110104,2.1681738,-6.0964837,9.195723,12.981612,2.585803,-4.946564,6.491912,0.78963184,1.6
5936,51,43,23.3,05_23_04:40:51,0,-537.747,98.48459,-30.150906,34.100784,18.548008,1.0824676,3.557416,17.124336,-0.075040944,-3.1632128,-3.6381166,10.014713,4.665193,1.7
5937,54,46,86.7,05_23_04:40:51,0,-552.0264,101.44934,-17.610489,28.2874,17.797787,3.8339367,-0.82622063,9.075478,2.7962966,1.8416609,-1.7912176,6.862727,-3.1004736,1.8
5938,57,48,100.2,05_23_04:40:51,0,-540.7554,101.49324,-28.016865,35.721443,19.899471,-4.530422,-3.5482476,11.945641,3.9257452,-3.0626528,-2.1513348,8.759351,2.209322,1.9
5939,60,51,46.1,05_23_04:40:51,0,-539.77954,89.65861,-6.745624,25.102844,13.754391,-0.63253224,-4.8147473,9.538437,4.934277,-3.74305,-7.192627,14.087932,-0.69194,2
5940,63,53,57.6,05_23_04:40:51,0,-541.20416,99.26159,-31.189884,30.637589,18.126019,-1.4124689,-3.6386812,17.453508,7.5893235,-4.5507946,-3.447123,9.476143,7.33519,2.1
5941,66,56,56,05_23_04:40:51,0,-554.1979,104.30354,-17.53814,31.290985,15.514252,-1.8173611,-3.9834867,18.856506,8.340423,-5.8414497,-4.138717,12.355137,0.35328305,2.2
5942,69,58,48.8,05_23_04:40:51,0,-533.6486,81.44502,-15.06414,37.159706,21.108448,10.23379,-0.656744,14.837746,-1.404892,-4.3310766,-5.789833,3.640065,-0.27062255,2.3
5943,72,61,85.1,05_23_04:40:51,0,-545.16864,102.648926,-23.129189,36.216877,12.376265,-4.953374,-4.162522,10.525841,-1.5409244,-8.934349,-4.0080056,7.1918383,3.270703,2.4
5944,75,63,127,05_23_04:40:51,0,-542.5108,100.54459,-25.282215,34.243042,20.28637,-3.4167213,-2.7719288,17.864504,2.6839917,-6.7894344,-11.681866,7.839863,5.972111,2.5
5945,78,66,72.7,05_23_04:40:51,0,-531.858,80.818275,-5.726314,22.486324,19.09552,2.1814692,-1.3383296,7.791701,3.0098653,-3.3893232,-9.04381,4.5178585,3.0541973,2.6
5946,81,68,109.2,05_23_04:40:51,0,-525.096,87.078415,-18.053541,29.658367,21.812778,2.354002,-8.171652,16.173939,8.164073,-4.3587484,-7.715576,3.8992279,0.08800268,2.7
5947,84,70,26.9,05_23_04:40:51,0,-538.8202,103.83928,-25.243698,31.464832,19.31208,-5.6782727,-11.1323185,15.641705,6.754308,-1.5734849,-11.5888,3.6252184,9.391743,2.8
5948,87,73,148.9,05_23_04:40:51,0,-546.8511,88.11497,-28.461939,31.411533,20.953169,2.114433,2.8343325,17.974213,6.197299,2.1101258,-2.6713426,8.181647,-3.7221763,2.9
5949,90,76,52.4,05_23_04:40:51,0,-554.43005,93.99945,-22.829502,34.15626,17.549286,-8.439845,-4.2751317,18.201834,7.0118866,-2.4667587,-8.181135,3.364781,0.9110974,3
5950,93,78,64.4,05_23_04:40:51,0,-538.79004,88.75587,-16.994076,29.08493,17.692957,-2.0470867,-1.7807355,12.836707,5.985607,-1.8443142,-11.216164,14.112959,4.133176,3.1
5951,96,81,68.6,05_23_04:40:51,0,-544.56116,93.91438,-31.380611,30.025562,19.959099,0.5182764,-2.431433,16.364965,6.2945786,-5.0974483,-11.893454,7.3819456,4.725673,3.2
5952,99,83,52.5,05_23_04:40:51,0,-543.12823,98.46738,-33.743298,31.773853,20.834538,-4.4767756,-3.0804968,16.723772,5.585855,-1.184107,-3.0568495,2.389832,-0.66738975,3.3
5953,102,86,85.6,05_23_04:40:51,0,-525.5978,85.77787,-18.64432,29.811272,15.120706,-0.99472845,-8.163328,16.47132,5.0912695,-4.2069187,-3.197051,10.695454,6.5405607,3.4
5954,105,88,98.4,05_23_04:40:51,0,-537.9278,99.68314,-31.764023,34.08587,16.906427,-4.014943,-1.0211296,18.203682,2.991252,1.4456353,-1.143266,8.020605,4.595043,3.5
5955,108,91,65.4,05_23_04:40:51,0,-541.7611,101.280304,-31.018013,31.07011,15.967134,-4.321595,-7.6855974,17.295929,6.9764633,-3.1736398,-1.3816136,10.659349,3.998783,3.6
5956,111,93,57.8,05_23_04:40:51,0,-521.83527,80.74162,-13.418713,23.419897,17.544838,-2.5504942,-4.7784977,13.4149065,4.81396,3.531496,-4.100365,4.4453497,-4.2111826,3.7
5957,114,96,99.1,05_23_04:40:51,0,-526.702,84.39163,-25.563908,25.942188,17.335354,4.0550213,0.7032057,16.904736,4.0781484,-3.7507029,-3.1337333,5.3952975,0.3388204,3.8
5958,117,98,132,05_23_04:40:51,0,-539.29596,104.699814,-28.095211,28.332867,17.408789,7.799263,3.6133478,18.053669,1.3962913,-4.39431,-3.9770393,0.872446,-2.4916613,3.9
5959,120,101,155.5,05_23_04:40:51,0,-552.7277,104.55745,-18.175552,28.252617,11.98511,1.2645876,2.741384,14.688116,-1.4620888,-2.3937612,-0.39453578,2.4561644,-0.7738637,4
5960,123,103,94.4,05_23_04:40:51,0,-537.2888,99.42882,-34.768646,34.34523,24.69051,1.7930255,-2.3534296,22.402016,3.533041,-13.577036,-7.44863,8.148018,2.1668878,4.1
5961,126,106,49.2,05_23_04:40:51,0,-543.2283,90.997345,-20.659248,31.522655,13.476266,1.1944926,5.8273797,13.375668,2.0288131,2.291679,1.0882219,11.247717,3.1454606,4.2
5962,129,108,65.4,05_23_04:40:51,0,-560.48145,107.51489,-3.4276564,25.557629,11.322646,7.31411,0.13965666,10.872808,5.141105,0.68168545,-2.8572893,1.751759,0.84277827,4.3
5963,132,111,126.8,05_23_04:40:51,0,-538.4746,107.97423,-24.949377,36.208782,17.54995,-2.266369,-4.498109,18.68458,4.756587,-3.6153116,-6.3898973,7.81003,-0.5619607,4.4
5964,135,113,79.5,05_23_04:40:51,0,-537.2453,106.14958,-24.136581,35.202217,20.168587,-0.4747786,-3.6176229,15.556951,2.7511816,-5.4977927,-6.9083853,12.766199,-0.8155173,4.5
5965,138,116,101,05_23_04:40:51,0,-544.24536,111.387726,-19.029661,28.258408,20.09029,9.5672035,0.9384397,7.8398304,-3.3538775,-2.5352027,-6.485958,6.4929943,8.411915,4.6
5966,141,118,44.3,05_23_04:40:51,0,-542.04065,103.59375,-28.737942,35.33573,18.33474,2.8629985,2.024467,13.262072,3.0093799,-4.5077195,-2.4415548,6.1453876,3.661893,4.7
5967,144,121,45.7,05_23_04:40:51,0,-511.1374,83.22713,-14.867281,23.990234,20.545162,0.8071488,-0.5627535,14.270861,-2.0355387,-7.5519934,-11.637114,12.712587,6.597011,4.8
5968,147,123,57.6,05_23_04:40:51,0,-542.0483,99.36252,-15.026865,25.668549,17.474152,0.858155,-4.804469,7.650674,1.9441458,-2.8052654,-7.891209,6.636422,0.99185497,4.9
5969,150,126,75.3,05_23_04:40:51,0,-537.82404,108.19299,-19.191647,35.455235,15.642627,-2.8250368,-3.9630387,9.494803,1.4213505,-3.1699681,-7.2705913,2.310086,0.76034045,5
5970,153,128,74.8,05_23_04:40:51,0,-534.8295,109.791794,-25.135246,30.280804,21.73284,3.2949994,-0.3218882,12.245628,-3.1191878,-3.4392571,-6.4882164,4.7216477,0.72735125,5.1
5971,156,131,64.4,05_23_04:40:51,0,-552.0838,102.13638,-22.710075,33.320908,21.161,2.625355,5.039482,13.973583,0.41024178,-4.178715,-5.3756485,3.4752042,-1.8144273,5.2
5972,159,133,65.9,05_23_04:40:51,0,-539.34674,110.24592,-25.5374,27.907936,12.09297,-3.5276957,-1.7525394,15.397871,-3.4085994,-8.053717,-1.2853352,8.747956,4.182263,5.3
5973,162,136,67,05_23_04:40:51,0,-543.209,92.78098,-27.839422,33.821133,21.831356,-2.877388,1.4263852,16.728642,-10.727266,-11.024019,-11.736486,8.959551,6.3505497,5.4
5974,165,138,201.9,05_23_04:40:51,1,-501.43533,74.22682,-22.945156,32.41851,4.145081,17.959307,3.4491477,5.046867,-7.434107,-3.7142186,-1.8018172,1.8955913,-8.768266,5.5
5975,168,141,138.2,05_23_04:40:51,1,-537.40546,90.129745,-5.8028736,28.703278,3.2823281,6.608823,3.7588284,6.672881,-3.358205,-1.9663944,0.29211223,7.2658253,-1.8910302,5.6
5976,171,143,376.1,05_23_04:40:51,1,-530.9572,104.5641,-23.008919,36.487022,21.075241,5.1499662,-1.2092805,11.33062,-8.003476,-11.188944,-2.7862048,4.089734,0.11485112,5.7
5977,174,146,413.1,05_23_04:40:51,1,-543.87885,113.23013,-25.54327,26.988266,26.196901,4.2726893,0.55886453,8.778969,-1.8064206,-4.7321224,-3.822734,9.234947,0.99259526,5.8
5978,177,148,399.8,05_23_04:40:51,1,-263.13483,126.974945,-5.8817863,12.403994,-15.714072,0.80020183,-18.892801,1.5659742,-9.369212,-3.7325635,-9.208118,-7.382143,-7.1970096,5.9
5979,4,2,15.3,05_23_04:41:20,0,-383.55402,111.319954,9.91301,21.881409,12.131816,4.752515,1.8522317,-1.2049034,-7.0712376,-2.200088,1.3103827,-6.386408,1.3754811,0.1
5980,6,4,38.7,05_23_04:41:20,0,-379.04333,105.78769,3.3471355,16.965925,5.1743107,10.002002,7.9428453,-2.6537163,-7.322637,-3.2722416,-2.6461043,-13.230812,-10.722427,0.2
5981,10,5,36.5,05_23_04:41:20,0,-375.5253,112.38559,6.8768954,13.567743,9.4618435,5.8105574,-6.0525064,-5.6238956,-1.9582922,-3.3908467,-3.8338737,-7.208145,-5.9916835,0.3
5982,13,7,44.5,05_23_04:41:20,0,-352.4531,104.190445,17.384285,5.3424773,1.3174182,10.77726,-12.333088,-10.440826,-1.7835776,5.9611235,-1.1767255,-5.873087,-20.886662,0.4
5983,16,9,66.6,05_23_04:41:20,0,-366.42697,106.962036,20.830032,-2.211409,2.7906208,1.8192275,-4.282279,3.5752368,-7.7044325,6.4786725,-0.36238897,-6.9125605,-9.105104,0.5
5984,19,10,71.3,05_23_04:41:20,0,-370.6132,115.45413,10.989565,3.5947711,5.4862843,-1.8342178,-8.818175,-3.337613,-7.3190107,4.0674167,-0.014642,-0.3023662,-2.898506,0.6
5985,21,12,74.2,05_23_04:41:20,0,-353.40115,106.61474,15.666064,7.5934963,7.663123,11.472985,-5.386485,-7.982953,-1.8231992,3.5940332,-2.810461,-3.7456694,-15.966544,0.7
5986,25,14,41.8,05_23_04:41:20,0,-373.8064,128.98755,6.021514,22.444542,4.135213,6.043639,-1.9991723,-6.209581,-0.724924,-3.8512836,-11.408704,-6.320248,-11.399319,0.8
5987,27,15,45.2,05_23_04:41:20,0,-375.30374,129.41823,1.1443527,19.443214,10.965162,8.858194,2.922587,-3.8020258,3.5705361,-0.6564848,-9.92207,-3.5214095,-13.093247,0.9
5988,31,17,46.7,05_23_04:41:20,0,-377.595,124.68291,8.642511,28.489784,12.808119,10.115689,-0.58550036,-8.427144,5.6699657,6.9701815,-9.499668,-5.041241,-15.576454,1
5989,33,19,51.7,05_23_04:41:20,0,-361.68127,119.17327,5.636355,18.542105,14.29755,12.0818615,-3.4057727,-4.2558246,-1.053402,0.9398991,-10.801752,-1.6746297,-15.987677,1.1
5990,36,20,47.1,05_23_04:41:20,0,-367.64105,118.66505,12.128065,27.331669,9.475136,14.943219,-2.8721933,-4.299117,-1.1809831,-1.4569147,-7.7147183,0.48947632,-15.310177,1.2
5991,40,22,46.9,05_23_04:41:20,0,-381.5835,125.209656,8.091192,25.31939,8.255094,5.1502004,2.1548626,3.8616009,-1.64507,-0.25942004,-5.336243,-3.6111612,-15.488507,1.3
5992,43,24,73.4,05_23_04:41:20,0,-381.16217,127.18829,6.5479217,27.389198,9.800885,4.2366543,1.9272833,-1.5541544,-11.885416,-4.0097437,-9.405434,-8.604788,-7.285426,1.4
5993,46,25,88.3,05_23_04:41:20,0,-338.08658,99.13128,21.268776,20.688389,14.929495,13.600409,-6.7056966,-3.1911583,-4.7944546,4.623263,-5.0668554,-8.757633,-20.093906,1.5
5994,48,27,71.5,05_23_04:41:20,0,-352.05804,107.1509,19.969872,19.939577,14.197992,3.5027947,0.8806869,5.2446012,-7.8141336,1.4263151,-5.8576393,-5.580252,-1.7291312,1.6
5995,52,29,74.7,05_23_04:41:20,0,-367.65314,114.82742,20.336079,30.738222,9.536251,9.281227,-1.3306293,-3.0900888,-7.116435,-6.6721344,-9.161911,-7.644491,-2.974977,1.7
5996,54,31,35.5,05_23_04:41:20,0,-365.7759,97.56696,20.455706,34.415947,-4.5084066,12.863331,-2.5987263,-4.160348,-6.5925827,-8.120294,-9.037892,-0.8858657,-10.2044735,1.8
5997,58,33,62.6,05_23_04:41:20,0,-358.2977,95.27237,23.592083,35.698917,-0.3185892,23.416656,3.0402756,1.416074,-2.6955018,-6.236272,-14.817778,3.0401764,-9.229852,1.9
5998,60,35,31.2,05_23_04:41:20,0,-358.15125,89.56467,20.887737,27.880943,-1.6441337,13.764278,-3.6873407,3.2722037,-1.7862058,4.34705,-0.8523489,1.3351817,-12.917049,2
5999,63,37,52.5,05_23_04:41:20,0,-346.42224,93.96452,28.885418,2.365971,13.37196,14.746012,0.33299893,4.483256,-9.630335,3.877082,-2.751879,-5.1235228,-7.619462,2.1
6000,67,39,69.8,05_23_04:41:20,0,-363.0707,99.41789,20.987503,7.1181192,17.940975,11.953136,4.2114487,8.190992,-8.560961,2.5309517,-1.9631584,-6.035407,-7.698562,2.2
6001,69,41,39.2,05_23_04:41:20,0,-364.98154,95.85451,28.85067,13.339567,10.012384,15.008638,4.4384785,6.0327826,-4.9576693,-1.1546562,-2.1711311,-7.5845404,-11.498781,2.3
6002,72,43,27.2,05_23_04:41:20,0,-368.21463,99.67484,23.881723,12.372559,9.889805,14.90088,0.8311367,-0.3578379,-11.87845,-5.3691926,-1.382654,-2.8806758,-9.2202635,2.4
6003,75,45,52,05_23_04:41:20,0,-372.77786,98.74855,19.843937,12.606253,7.1115065,12.777196,-1.2985749,6.9173756,-4.442436,-1.2043824,-5.5128355,-7.6393757,-8.925018,2.5
6004,78,47,18.5,05_23_04:41:20,0,-360.88962,95.94989,7.275316,12.013443,5.857681,13.756322,-8.302728,1.2900512,0.25769693,-0.42208833,-1.826177,1.8606632,-0.7522255,2.6
6005,81,49,46.9,05_23_04:41:20,0,-377.57684,107.505226,12.202729,16.013752,0.45125198,12.371973,-1.029254,-1.3524299,-0.33958304,5.538535,0.09589091,-8.238842,-9.183303,2.7
6006,84,51,49.2,05_23_04:41:20,0,-380.5094,114.67908,5.7871532,21.115917,4.1736975,8.533453,-3.541278,-4.4934006,-0.5042598,11.366056,-3.5163586,-6.7304525,-11.208166,2.8
6007,87,53,34.2,05_23_04:41:20,0,-380.0807,117.43977,10.354792,21.920498,7.867136,4.1058483,-12.194509,-10.719055,1.7200036,11.3929615,-0.7599225,-7.451442,-10.086823,2.9
6008,90,55,62,05_23_04:41:20,0,-384.4933,110.28406,2.0236704,17.893461,6.7055244,7.1056232,7.2561116,-3.1309466,-3.614984,-0.2638036,6.646791,1.3272352,3.4306068,3
6009,93,57,12.7,05_23_04:41:20,0,-383.04544,110.867676,4.398677,20.374699,5.9398627,4.6281605,4.0059195,-4.5769663,-1.7333664,3.941792,2.092059,-2.0272763,-4.3907294,3.1
6010,96,59,26.2,05_23_04:41:20,0,-360.5887,114.44403,-7.183741,24.401592,10.406944,9.571722,10.170561,2.188703,-7.001011,-0.3913319,5.5246906,-0.57999814,-6.1929874,3.2
6011,99,61,36.5,05_23_04:41:20,0,-375.89545,112.82765,-0.05989331,15.315229,2.2829578,11.801292,4.879035,-0.7275475,3.0351198,6.8299685,12.887793,-1.6114386,-9.23587,3.3
6012,102,63,88.5,05_23_04:41:20,0,-374.80612,118.93706,4.8793097,15.94718,8.468962,2.8052711,4.1889095,-4.227702,-1.8685699,6.782649,13.138884,-5.329276,-8.372372,3.4
6013,105,65,30.3,05_23_04:41:20,0,-383.30945,118.99513,6.2959023,10.38539,8.542836,9.576588,11.531699,-4.47592,-6.631534,0.09401381,6.3340883,-3.8705726,-11.890057,3.5
6014,108,67,91.8,05_23_04:41:20,0,-385.2626,116.12401,10.669089,19.349064,9.826975,11.624165,7.922058,-0.377793,0.47272205,-1.6434501,2.5697756,-0.4548504,-9.352934,3.6
6015,111,69,21.7,05_23_04:41:20,0,-362.1469,110.37291,-3.7962873,12.771475,16.032127,19.406631,-1.1390305,-8.778275,-3.4222445,24.646965,4.3380933,-1.3774214,-7.06944,3.7
6016,114,71,98.9,05_23_04:41:20,0,-375.53485,112.85962,-0.21507344,23.199432,15.418313,6.139488,-2.506816,2.7152371,3.3873334,4.623242,7.0825806,-6.8982043,-2.412097,3.8
6017,117,73,69.4,05_23_04:41:20,0,-386.0558,119.33264,-1.7061224,15.541466,18.257723,11.739569,0.88671565,5.6361527,1.1251494,4.615905,3.2346537,-7.485071,-4.9437394,3.9
6018,120,75,63.7,05_23_04:41:20,0,-386.44818,119.53051,6.562663,17.2071,13.419064,11.339488,1.1434929,8.825073,-5.099263,5.051573,11.595873,-7.8237324,-10.550489,4
6019,123,77,51.8,05_23_04:41:20,0,-390.66336,121.801445,3.1665082,14.701225,3.4507618,7.7748413,7.394449,5.3764515,0.0068494678,-2.7052827,0.47434092,-1.1688364,-12.489304,4.1
6020,126,79,37.5,05_23_04:41:20,0,-394.41275,114.686195,2.3860712,15.860922,8.568348,7.4155707,10.482733,7.9383717,0.6825677,1.5815394,3.903648,-2.6651342,-17.011475,4.2
6021,129,81,29.7,05_23_04:41:20,0,-380.30518,125.77881,5.2675285,22.838142,10.627274,5.9605546,3.5166323,6.2287664,-4.855999,-0.044925928,0.8023503,-0.4559446,-9.07015,4.3
