id,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,now_timegap,label
91,-354.72388,119.67905,2.0597003,20.09124,9.52608,9.957013,4.4418263,10.058143,0.7767276,3.715353,-1.1119092,-0.0965808,-5.6798954,99,83,60.5,10_12_00:05:00,3.3,0
92,-354.82812,121.45766,3.399624,20.171783,9.46594,10.410791,6.706839,8.230176,0.41431183,2.2486126,-1.1250079,-2.1889274,-4.176493,102,86,47.7,10_12_00:05:00,3.4,0
93,-356.8735,117.514244,-0.4787445,18.743668,4.7153087,5.5906057,5.330001,13.579925,2.0536776,5.108826,-0.39820683,4.5998936,-1.2405074,105,88,71.2,10_12_00:05:00,3.5,0
94,-352.28207,122.21637,-0.8260966,19.10344,5.6983147,7.3735676,7.47079,10.869313,2.8567894,2.53579,-0.20718783,2.0495772,-2.3605194,107,91,77,10_12_00:05:00,3.6,0
95,-355.86792,121.244125,2.0961924,20.311483,1.527808,6.898923,3.631528,10.61753,-1.9954767,7.6653547,1.1888595,-2.9347682,-10.87439,111,93,70.2,10_12_00:05:00,3.7,0
96,-360.29303,123.3707,3.8634186,23.381504,6.1523466,3.0157373,1.6388983,11.399369,-1.7123259,0.2620214,-3.1354754,0.65563345,-4.6827254,114,96,87.7,10_12_00:05:00,3.8,0
97,-357.67783,123.54291,-0.8322952,21.852804,12.089148,9.98063,3.0220666,9.231482,0.9187075,3.3325267,-2.7464437,3.7375546,-4.3814163,117,98,67,10_12_00:05:00,3.9,0
98,-362.87878,118.818825,-4.0725927,17.251692,7.778666,13.753399,8.38216,9.741208,-1.1461089,6.4845724,2.3118086,4.3665047,-5.699456,120,101,46.9,10_12_00:05:00,4,0
99,-366.47815,122.52065,6.247568,22.005428,6.9898415,6.325335,4.9453053,13.028492,0.2462016,6.912631,-1.039374,0.40957445,-0.596337,123,103,76.6,10_12_00:05:00,4.1,0
100,-362.9096,120.72265,0.208772,20.919712,6.865695,7.033087,2.7999375,12.158727,-1.8926091,3.7951846,1.2478824,6.7081833,4.479365,126,106,68.1,10_12_00:05:00,4.2,0
101,-368.39944,119.45747,3.8144186,28.704897,10.539816,6.959346,1.4882443,7.2989283,-0.0014695823,3.836492,0.9167632,0.55455303,2.4734676,129,108,35.5,10_12_00:05:00,4.3,0
102,-361.72723,128.41571,5.410481,17.592415,3.2243462,7.2144833,2.5804372,6.321478,0.11730194,8.289387,3.2541008,2.832074,-3.8188,132,111,75.3,10_12_00:05:00,4.4,0
103,-363.91278,122.06406,5.823556,14.849158,4.103731,4.5035834,6.7419534,8.482174,-0.5409471,5.3333745,-1.2981522,-0.06226018,-5.5867004,135,113,39.2,10_12_00:05:00,4.5,0
104,-360.15094,126.09769,8.056339,15.566176,3.9366431,0.4550378,-0.26008707,5.0102587,2.9695964,6.9948335,-4.5098376,2.29545,0.87679666,138,116,24.8,10_12_00:05:00,4.6,0
105,-364.81323,119.83229,6.4702187,18.242172,9.8586645,5.5993423,7.2806783,14.58847,5.350045,10.656425,3.8388975,3.5604715,-0.5105009,141,118,44.5,10_12_00:05:00,4.7,0
106,-363.75558,122.724815,8.200435,19.248997,9.189297,3.491685,1.1892148,9.384542,4.7774277,15.963047,2.6952333,5.584713,-0.7425488,144,121,21.7,10_12_00:05:00,4.8,0
107,-367.66638,117.66634,4.9352903,15.520553,11.116754,9.494668,5.496333,14.002102,1.4504883,6.9365172,1.4520481,4.7612677,2.0412207,147,123,19.5,10_12_00:05:00,4.9,0
108,-369.6506,116.811966,7.776784,17.6277,10.372967,3.9665422,0.2597273,12.417212,-0.33383265,5.607071,-0.8706361,1.7982688,-1.3905175,150,126,32.1,10_12_00:05:00,5,0
109,-366.44385,122.28609,7.6614766,17.720135,10.423893,2.275249,2.7833056,11.089131,3.8093696,10.173481,-2.083003,-0.4819486,-4.7280464,153,128,35.3,10_12_00:05:00,5.1,0
110,-371.70493,120.853775,7.371215,17.416597,6.7015553,3.700878,5.4496403,13.569426,2.973044,5.4245687,-2.7914457,4.6020675,0.773159,156,131,40.3,10_12_00:05:00,5.2,0
111,-370.3277,119.581314,5.6653147,18.031208,11.75204,8.505862,6.1269665,15.781169,-0.10424308,7.5931187,-0.50348145,1.7280161,2.092254,159,133,43.3,10_12_00:05:00,5.3,0
112,-370.04303,118.871445,3.0400028,17.76498,8.578829,3.0856733,1.757175,8.744741,1.0457184,6.3776627,-3.7086327,4.3103275,0.5361662,162,136,64.8,10_12_00:05:00,5.4,0
