,id,cur_depth_id,cur_hand_weight,cur_hand_id,label,data_dir,now_timegap,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15
61,61,9,24.8,8,0,10_12_00:05:00,0.3,-374.7551,127.70555,11.614895,17.954714,17.312681,9.182598,6.6963377,7.6470046,-4.206775,4.0409355,-2.1509128,-1.2028991,-8.00303,-1.8553634,-6.6337905,-1.573078
62,62,12,14.7,11,0,10_12_00:05:00,0.4,-379.40573,128.38367,9.820105,14.190193,6.8359327,0.3072374,5.1007113,10.792173,-0.25908926,2.2907622,-6.84994,0.38272864,-2.3358502,2.2401724,-6.18939,3.5706484
63,63,15,60.4,13,0,10_12_00:05:00,0.5,-376.1194,121.1785,0.897421,12.310293,17.295155,11.1230755,5.5638776,6.135104,-3.023725,1.6825781,-0.745734,3.1485963,1.9806674,6.7590322,-3.993773,2.0376124
64,64,18,42.7,16,0,10_12_00:05:00,0.6,-361.83588,127.70831,5.9589543,15.128807,9.510496,1.6926568,-1.8568819,6.096264,-5.905857,0.09830651,0.058618963,5.2082996,-2.9461899,3.4564953,-8.773554,-6.585247
65,65,21,48.2,18,0,10_12_00:05:00,0.7,-373.02722,124.00169,5.9452662,13.6990795,12.155764,11.83905,5.438212,8.566316,-5.579582,0.06979379,-1.2875984,1.5131924,-1.9871057,4.530091,-1.995177,4.3195057
66,66,24,44.3,21,0,10_12_00:05:00,0.8,-366.0203,126.74452,3.8331058,15.03767,10.471653,1.1942956,3.8308616,11.36454,-1.2033448,3.623135,-0.7085701,3.2255507,-0.10657182,7.019017,-4.304888,1.3316698
67,67,27,9.5,23,0,10_12_00:05:00,0.9,-365.00262,122.95174,2.656681,12.997749,13.662392,11.648848,10.200441,8.924744,-5.5049925,3.083098,-4.683838,-0.5645416,-1.6733874,8.926073,-7.775102,-2.458193
68,68,30,57.1,26,0,10_12_00:05:00,1.0,-366.9568,128.84032,11.564526,13.526027,6.5227857,9.589443,1.8845236,10.360848,-0.7236119,3.06744,-1.0379663,2.3789396,-1.8354359,5.5203123,-5.314883,2.9456508
69,69,33,48.4,28,0,10_12_00:05:00,1.1,-368.30353,125.396385,7.344185,19.611364,16.541883,9.941679,1.5982004,9.208009,-5.613351,-1.562851,-7.91567,0.19283724,-4.3711114,-1.8799555,-8.175116,2.8246746
70,70,36,26.2,31,0,10_12_00:05:00,1.2,-365.16324,121.351616,15.776162,23.423622,10.40367,4.3280225,1.8547496,8.67391,-5.663657,-0.8898611,-9.863972,-2.0184064,-5.962349,-1.2313925,-10.848583,-4.6964436
71,71,39,36.0,33,0,10_12_00:05:00,1.3,-370.1845,124.90489,8.640239,19.755882,13.228386,4.6683407,9.832134,15.837766,-2.4729352,1.5536506,-2.0924122,-2.3890617,-2.9377475,-2.161721,-7.2244277,-2.939897
72,72,42,48.2,36,0,10_12_00:05:00,1.4,-369.84412,125.36174,9.887466,20.704998,12.39769,6.9080005,1.2244515,9.651001,-5.539131,-6.0970726,-3.2298284,2.2327108,-0.4690349,4.7510657,0.89527047,3.4552066
73,73,45,52.0,38,0,10_12_00:05:00,1.5,-368.31464,121.07933,4.2148504,16.857954,11.093189,7.8209567,1.1708248,11.185244,0.37919497,9.705027,1.7755306,5.595489,0.61428535,6.2600203,-8.010379,0.4665321
74,74,48,43.9,41,0,10_12_00:05:00,1.6,-362.79312,125.8732,6.1873426,19.175707,5.5886025,4.3832016,3.1996496,13.1472645,0.52672994,-2.1301765,-9.556929,-3.878382,-3.3594282,1.5161607,-4.9187593,1.6656092
75,75,51,56.0,43,0,10_12_00:05:00,1.7,-369.7981,121.383484,9.82056,19.664894,12.055761,4.7268844,3.409292,12.265043,-2.059047,1.4443035,-9.644838,-1.2257885,-1.5919642,3.5954142,-0.52740264,3.1034617
76,76,54,24.0,45,0,10_12_00:05:00,1.8,-349.1573,112.93827,6.296962,20.717701,3.7105205,3.6639142,-0.68416715,16.8106,6.0075617,7.567366,-4.274755,-1.6568758,-7.164985,-2.184043,-2.80483,4.1804366
77,77,57,53.9,48,0,10_12_00:05:00,1.9,-360.68417,126.7198,4.336109,19.809124,11.61886,9.713729,5.045405,11.60018,-6.563674,1.0542023,0.65358955,4.7846794,0.8149284,5.277431,-6.4351473,0.35049292
78,78,60,42.5,51,0,10_12_00:05:00,2.0,-364.70874,120.41603,5.4897804,26.99784,9.7688675,7.6066165,4.885935,9.37847,1.4458005,5.8392305,2.5206506,6.532633,4.5688286,5.2843914,-9.872202,-2.2114346
79,79,63,60.5,53,0,10_12_00:05:00,2.1,-365.83505,118.06743,3.5093205,18.439447,11.9260845,7.0586615,5.0112205,6.894908,-0.5809353,6.993392,-3.1797202,4.9864883,1.7721089,2.7539883,-4.1350193,7.2954054
80,80,66,57.9,56,0,10_12_00:05:00,2.2,-359.80667,121.11016,5.528298,23.984346,10.6756115,9.816462,6.5679126,15.0194845,0.20266521,1.4864991,-4.3775215,-0.20849448,-3.6966066,4.1591463,-3.2713923,1.5256345
81,81,69,27.2,58,0,10_12_00:05:00,2.3,-354.59317,123.73953,-0.41280586,17.565273,11.435411,13.006895,5.5928726,12.2246685,-4.920372,0.90433234,1.9062059,3.8516667,-5.7231817,-1.0735008,-8.921743,0.07132506
82,82,72,59.5,61,0,10_12_00:05:00,2.4,-362.63934,120.88815,-0.31797257,17.85886,5.0228157,6.272708,1.7332044,14.287118,2.9373763,9.259092,3.2676754,3.4207945,-3.0957925,4.617511,1.6542149,6.517561
